user_id,distance,duration,date
1214,1539.0,20.0,2021-07-14
1214,3825.0,23.0,2021-09-08
1214,4764.0,24.0,2021-09-29
1214,3913.0,22.0,2021-10-28
1214,2216.0,20.0,2021-12-21
1215,461.0,16.0,2021-02-12
1215,2629.0,18.0,2021-03-27
1215,519.0,7.0,2021-04-11
1215,625.0,15.0,2021-04-19
1215,2913.0,19.0,2021-05-21
1215,4751.0,17.0,2021-06-15
1215,3338.0,11.0,2021-06-25
1215,1932.0,19.0,2021-07-13
1215,2054.0,19.0,2021-07-21
1215,2608.0,11.0,2021-08-04
1215,4051.0,26.0,2021-09-01
1215,2827.0,13.0,2021-09-18
1215,4259.0,14.0,2021-09-30
1216,2855.0,23.0,2021-01-21
1216,5722.0,28.0,2021-01-23
1216,4281.0,24.0,2021-02-02
1216,1980.0,10.0,2021-02-16
1216,3060.0,26.0,2021-02-16
1216,578.0,12.0,2021-04-13
1216,3482.0,20.0,2021-04-16
1216,4902.0,21.0,2021-05-09
1216,3302.0,10.0,2021-05-22
1216,2445.0,20.0,2021-07-31
1216,4034.0,21.0,2021-08-03
1216,4848.0,30.0,2021-09-09
1216,178.0,12.0,2021-12-21
1216,4236.0,23.0,2021-12-27
1216,3678.0,25.0,2021-12-28
1217,4756.0,20.0,2021-01-01
1217,2540.0,19.0,2021-01-24
1217,3435.0,12.0,2021-02-24
1217,5099.0,23.0,2021-03-01
1217,327.0,4.0,2021-03-13
1217,3200.0,19.0,2021-03-26
1217,2589.0,9.0,2021-04-24
1217,2302.0,11.0,2021-06-16
1217,5000.0,27.0,2021-06-20
1217,4176.0,17.0,2021-06-20
1217,637.0,9.0,2021-07-12
1217,5455.0,25.0,2021-07-25
1217,3124.0,11.0,2021-07-28
1217,2495.0,19.0,2021-08-10
1217,3303.0,10.0,2021-08-15
1217,2302.0,13.0,2021-09-07
1217,2598.0,27.0,2021-09-16
1217,2661.0,20.0,2021-10-10
1217,2675.0,17.0,2021-10-25
1217,3574.0,31.0,2021-11-12
1217,3363.0,21.0,2021-12-22
1218,3375.0,10.0,2021-03-15
1218,689.0,6.0,2021-04-18
1218,4059.0,21.0,2021-06-09
1218,4278.0,22.0,2021-06-10
1218,2398.0,18.0,2021-07-08
1218,3092.0,19.0,2021-08-18
1218,4251.0,30.0,2021-08-20
1218,2237.0,17.0,2021-10-16
1218,4156.0,27.0,2021-12-01
1218,4041.0,23.0,2021-12-24
1219,2379.0,16.0,2021-01-22
1219,4265.0,24.0,2021-02-15
1219,3678.0,12.0,2021-03-10
1219,5626.0,20.0,2021-04-04
1219,834.0,13.0,2021-04-12
1219,3874.0,15.0,2021-04-21
1219,3424.0,21.0,2021-04-22
1219,589.0,12.0,2021-05-25
1219,3400.0,14.0,2021-05-26
1219,4747.0,28.0,2021-07-09
1219,3043.0,20.0,2021-07-24
1219,2873.0,17.0,2021-08-01
1219,3034.0,26.0,2021-08-01
1219,1971.0,13.0,2021-09-05
1219,5353.0,34.0,2021-09-11
1219,3370.0,15.0,2021-09-22
1219,2789.0,22.0,2021-10-17
1219,660.0,10.0,2021-10-26
1219,2595.0,12.0,2021-12-04
1220,4315.0,17.0,2021-01-14
1220,3608.0,22.0,2021-02-10
1220,4244.0,13.0,2021-02-17
1220,4085.0,23.0,2021-03-08
1220,3484.0,18.0,2021-03-27
1220,960.0,16.0,2021-04-10
1220,982.0,13.0,2021-04-21
1220,4932.0,28.0,2021-05-11
1220,3510.0,17.0,2021-05-21
1220,266.0,14.0,2021-06-13
1220,2497.0,22.0,2021-07-09
1220,3453.0,22.0,2021-08-16
1221,2477.0,13.0,2021-01-10
1221,1945.0,18.0,2021-01-22
1221,3732.0,19.0,2021-02-19
1221,3018.0,19.0,2021-03-17
1221,3540.0,22.0,2021-05-17
1221,2932.0,28.0,2021-05-22
1221,472.0,9.0,2021-05-31
1221,3065.0,14.0,2021-07-10
1221,84.0,12.0,2021-07-23
1221,1797.0,20.0,2021-08-27
1221,3405.0,32.0,2021-11-21
1221,1530.0,9.0,2021-12-17
1221,3069.0,14.0,2021-12-26
1222,4446.0,24.0,2021-03-29
1222,5105.0,26.0,2021-03-30
1222,3630.0,20.0,2021-04-01
1222,2436.0,19.0,2021-04-16
1222,407.0,7.0,2021-05-15
1222,2303.0,15.0,2021-06-05
1222,4282.0,30.0,2021-07-07
1222,2364.0,19.0,2021-07-13
1222,3495.0,13.0,2021-08-03
1222,3074.0,23.0,2021-08-18
1222,2269.0,13.0,2021-09-23
1222,2459.0,15.0,2021-10-02
1222,3514.0,19.0,2021-12-23
1223,5237.0,32.0,2021-01-22
1223,1108.0,13.0,2021-02-12
1223,4924.0,17.0,2021-02-15
1223,672.0,14.0,2021-02-17
1223,3212.0,17.0,2021-02-22
1223,4641.0,24.0,2021-04-11
1223,4502.0,22.0,2021-05-12
1223,3957.0,18.0,2021-05-13
1223,2036.0,11.0,2021-05-17
1223,4311.0,24.0,2021-07-24
1223,3631.0,17.0,2021-10-16
1223,2277.0,21.0,2021-11-04
1223,1604.0,13.0,2021-11-04
1223,3063.0,19.0,2021-11-17
1223,2301.0,13.0,2021-11-17
1223,468.0,14.0,2021-12-13
1224,4442.0,14.0,2021-03-16
1224,2393.0,9.0,2021-03-21
1224,4095.0,17.0,2021-09-29
1224,5179.0,26.0,2021-10-05
1224,5152.0,25.0,2021-10-20
1224,3949.0,13.0,2021-10-24
1224,1349.0,14.0,2021-10-30
1224,2892.0,13.0,2021-11-22
1224,1729.0,13.0,2021-11-26
1224,2895.0,18.0,2021-11-27
1225,2244.0,17.0,2021-01-12
1225,3634.0,26.0,2021-04-10
1225,2776.0,17.0,2021-04-30
1225,168.0,7.0,2021-05-03
1225,4698.0,23.0,2021-05-22
1225,3734.0,20.0,2021-07-23
1225,1110.0,11.0,2021-09-09
1225,3727.0,15.0,2021-09-29
1225,4268.0,15.0,2021-09-30
1225,4587.0,31.0,2021-11-04
1225,420.0,12.0,2021-11-05
1225,2100.0,17.0,2021-11-08
1225,4541.0,31.0,2021-11-24
1225,3368.0,12.0,2021-11-28
1225,912.0,15.0,2021-12-27
1226,3739.0,21.0,2021-02-08
1226,4920.0,26.0,2021-02-23
1226,3348.0,18.0,2021-03-06
1226,3261.0,20.0,2021-03-12
1226,3148.0,17.0,2021-03-22
1226,1497.0,19.0,2021-04-12
1226,5312.0,19.0,2021-07-31
1226,4066.0,20.0,2021-08-20
1226,2956.0,11.0,2021-09-02
1226,3800.0,25.0,2021-09-14
1226,3927.0,23.0,2021-10-03
1226,2473.0,13.0,2021-11-17
1226,4015.0,28.0,2021-11-20
1226,3224.0,16.0,2021-12-08
1227,2289.0,19.0,2021-02-01
1227,2536.0,15.0,2021-03-25
1227,2410.0,14.0,2021-04-03
1227,2280.0,18.0,2021-06-08
1227,803.0,18.0,2021-07-26
1227,3516.0,21.0,2021-09-20
1227,3247.0,18.0,2021-11-15
1227,4173.0,25.0,2021-11-29
1227,3872.0,17.0,2021-12-01
1227,2767.0,23.0,2021-12-28
1228,3897.0,31.0,2021-01-05
1228,2408.0,21.0,2021-01-14
1228,6001.0,29.0,2021-01-15
1228,2995.0,19.0,2021-01-22
1228,3220.0,16.0,2021-02-13
1228,4297.0,29.0,2021-02-22
1228,3038.0,19.0,2021-03-06
1228,3794.0,26.0,2021-03-19
1228,2315.0,14.0,2021-03-23
1228,2436.0,24.0,2021-03-26
1228,2982.0,14.0,2021-04-08
1228,2798.0,18.0,2021-04-28
1228,2145.0,19.0,2021-06-05
1228,1860.0,17.0,2021-07-19
1228,3682.0,16.0,2021-08-19
1228,244.0,5.0,2021-09-20
1228,4050.0,18.0,2021-09-26
1228,3251.0,9.0,2021-11-22
1229,1133.0,8.0,2021-01-15
1229,2926.0,10.0,2021-02-11
1229,2572.0,24.0,2021-04-09
1229,3020.0,23.0,2021-04-26
1229,4270.0,23.0,2021-05-18
1229,3064.0,13.0,2021-06-06
1229,5218.0,25.0,2021-06-23
1229,4584.0,18.0,2021-09-23
1229,3799.0,19.0,2021-10-11
1229,2383.0,15.0,2021-10-23
1229,3058.0,20.0,2021-10-26
1229,3816.0,20.0,2021-10-27
1229,2379.0,18.0,2021-11-14
1229,5385.0,19.0,2021-12-10
1229,2799.0,17.0,2021-12-18
1229,3442.0,19.0,2021-12-22
1230,2693.0,14.0,2021-01-26
1230,2458.0,9.0,2021-02-04
1230,4775.0,26.0,2021-05-01
1230,2014.0,20.0,2021-06-03
1230,322.0,7.0,2021-08-11
1230,3408.0,23.0,2021-08-14
1230,3034.0,17.0,2021-08-15
1230,4654.0,14.0,2021-09-18
1230,3002.0,21.0,2021-09-24
1230,2892.0,15.0,2021-12-20
1231,2985.0,17.0,2021-03-06
1231,2773.0,23.0,2021-03-31
1231,3591.0,20.0,2021-07-13
1231,2720.0,24.0,2021-07-23
1231,2603.0,15.0,2021-08-19
1231,4621.0,15.0,2021-09-10
1231,3757.0,23.0,2021-09-18
1231,4436.0,20.0,2021-10-09
1231,3210.0,14.0,2021-10-20
1231,3437.0,22.0,2021-12-24
1232,3581.0,18.0,2021-01-22
1232,4212.0,24.0,2021-02-10
1232,3237.0,26.0,2021-02-26
1232,2994.0,13.0,2021-03-03
1232,3210.0,15.0,2021-04-28
1232,2904.0,17.0,2021-06-11
1232,3348.0,19.0,2021-06-28
1232,3142.0,24.0,2021-07-02
1232,4458.0,19.0,2021-08-28
1232,4989.0,23.0,2021-10-04
1232,2681.0,22.0,2021-11-16
1232,910.0,16.0,2021-11-20
1232,3721.0,16.0,2021-12-11
1233,2771.0,14.0,2021-01-01
1233,4695.0,18.0,2021-05-19
1233,3882.0,31.0,2021-06-24
1233,1945.0,14.0,2021-07-28
1233,3571.0,21.0,2021-07-31
1233,1032.0,15.0,2021-09-08
1233,2819.0,16.0,2021-09-09
1233,2551.0,18.0,2021-09-19
1233,4147.0,22.0,2021-09-24
1233,3071.0,21.0,2021-11-25
1233,3549.0,21.0,2021-12-26
1234,3518.0,24.0,2021-04-11
1234,1170.0,20.0,2021-04-18
1234,4388.0,19.0,2021-05-04
1234,3659.0,27.0,2021-05-12
1234,790.0,11.0,2021-05-23
1234,809.0,12.0,2021-06-25
1234,3237.0,11.0,2021-07-26
1234,3433.0,28.0,2021-08-09
1234,2590.0,19.0,2021-08-20
1234,3577.0,10.0,2021-08-20
1234,5202.0,22.0,2021-09-15
1234,2797.0,11.0,2021-11-01
1234,4081.0,27.0,2021-11-05
1234,2671.0,13.0,2021-11-16
1234,3696.0,27.0,2021-12-18
1235,3138.0,13.0,2021-02-23
1235,2509.0,22.0,2021-04-23
1235,540.0,6.0,2021-04-26
1235,4825.0,29.0,2021-04-28
1235,2730.0,22.0,2021-05-31
1235,2922.0,16.0,2021-06-30
1235,2860.0,19.0,2021-07-04
1235,2527.0,16.0,2021-07-26
1235,2843.0,12.0,2021-07-30
1235,3460.0,20.0,2021-08-16
1235,197.0,12.0,2021-10-03
1235,684.0,8.0,2021-11-10
1235,4371.0,14.0,2021-11-13
1235,3626.0,15.0,2021-11-25
1236,1049.0,6.0,2021-01-15
1236,2726.0,11.0,2021-01-24
1236,4098.0,30.0,2021-02-04
1236,2274.0,7.0,2021-02-10
1236,2377.0,22.0,2021-02-26
1236,2722.0,9.0,2021-03-14
1236,2504.0,21.0,2021-03-17
1236,1025.0,9.0,2021-03-24
1236,2233.0,17.0,2021-03-27
1236,3710.0,11.0,2021-03-29
1236,1559.0,20.0,2021-04-10
1236,2887.0,13.0,2021-05-08
1236,2694.0,17.0,2021-05-17
1236,4644.0,25.0,2021-05-26
1236,4953.0,29.0,2021-06-17
1236,4097.0,30.0,2021-07-13
1236,5312.0,27.0,2021-08-14
1236,3434.0,18.0,2021-08-27
1236,3043.0,9.0,2021-09-03
1236,2841.0,11.0,2021-10-07
1236,147.0,8.0,2021-10-15
1236,2406.0,18.0,2021-10-29
1236,2322.0,17.0,2021-11-06
1236,1487.0,9.0,2021-11-11
1236,3269.0,17.0,2021-11-24
1236,4468.0,25.0,2021-12-06
1236,4451.0,23.0,2021-12-21
1237,3672.0,35.0,2021-01-25
1237,2452.0,21.0,2021-03-22
1237,3234.0,16.0,2021-04-26
1237,4683.0,14.0,2021-06-08
1237,2562.0,10.0,2021-07-18
1237,2032.0,15.0,2021-07-26
1237,3984.0,29.0,2021-07-30
1237,3689.0,18.0,2021-08-09
1237,166.0,15.0,2021-08-11
1237,1392.0,17.0,2021-08-28
1237,2141.0,20.0,2021-09-12
1237,3676.0,27.0,2021-09-25
1237,2726.0,22.0,2021-09-26
1237,4472.0,21.0,2021-10-29
1237,3946.0,12.0,2021-10-31
1237,3192.0,26.0,2021-12-02
1237,4657.0,15.0,2021-12-14
1237,2974.0,15.0,2021-12-24
1237,4141.0,18.0,2021-12-26
1238,3179.0,19.0,2021-01-09
1238,3210.0,12.0,2021-01-22
1238,137.0,8.0,2021-03-13
1238,4270.0,16.0,2021-04-26
1238,1232.0,13.0,2021-06-05
1238,4157.0,32.0,2021-07-13
1238,159.0,5.0,2021-07-18
1238,1949.0,19.0,2021-08-05
1238,4097.0,15.0,2021-08-22
1238,520.0,7.0,2021-09-12
1238,2071.0,15.0,2021-10-13
1238,3803.0,16.0,2021-10-26
1238,819.0,18.0,2021-12-11
1239,2674.0,15.0,2021-01-24
1239,3194.0,11.0,2021-01-31
1239,2336.0,25.0,2021-02-01
1239,3518.0,14.0,2021-04-29
1239,2124.0,10.0,2021-05-09
1239,583.0,9.0,2021-05-18
1239,4199.0,20.0,2021-06-03
1239,3753.0,20.0,2021-08-10
1239,629.0,11.0,2021-09-12
1239,4194.0,24.0,2021-09-25
1239,2760.0,13.0,2021-09-28
1239,2914.0,13.0,2021-11-26
1239,2849.0,14.0,2021-12-10
1240,3546.0,20.0,2021-01-23
1240,4839.0,18.0,2021-01-26
1240,3717.0,28.0,2021-02-06
1240,2287.0,19.0,2021-03-04
1240,4912.0,17.0,2021-03-09
1240,1954.0,19.0,2021-03-10
1240,2140.0,14.0,2021-04-23
1240,5288.0,15.0,2021-06-01
1240,2713.0,18.0,2021-06-08
1240,3032.0,26.0,2021-06-21
1240,4480.0,23.0,2021-06-23
1240,2359.0,12.0,2021-08-18
1240,1987.0,10.0,2021-09-08
1240,2238.0,12.0,2021-10-27
1240,3036.0,26.0,2021-11-03
1240,2253.0,13.0,2021-11-18
1240,1732.0,16.0,2021-12-23
1241,4583.0,23.0,2021-02-04
1241,5247.0,20.0,2021-02-15
1241,3740.0,21.0,2021-03-20
1241,5166.0,14.0,2021-06-07
1241,2113.0,18.0,2021-06-11
1241,2058.0,8.0,2021-07-21
1241,88.0,11.0,2021-09-07
1241,2490.0,18.0,2021-09-10
1241,2542.0,16.0,2021-09-14
1241,3034.0,10.0,2021-10-10
1241,5301.0,28.0,2021-10-13
1241,1766.0,19.0,2021-11-05
1241,3394.0,12.0,2021-11-10
1241,3052.0,20.0,2021-12-03
1242,2133.0,18.0,2021-01-06
1242,4156.0,25.0,2021-03-23
1242,391.0,15.0,2021-05-13
1242,3773.0,25.0,2021-07-13
1242,3074.0,29.0,2021-07-16
1242,3208.0,22.0,2021-09-07
1242,3271.0,18.0,2021-09-13
1242,2489.0,17.0,2021-10-21
1242,4736.0,13.0,2021-10-26
1242,4290.0,22.0,2021-11-20
1242,2189.0,18.0,2021-12-20
1243,541.0,5.0,2021-01-27
1243,2612.0,17.0,2021-02-25
1243,5841.0,19.0,2021-03-09
1243,3825.0,21.0,2021-04-07
1243,5003.0,13.0,2021-05-15
1243,3173.0,21.0,2021-07-09
1243,3058.0,16.0,2021-08-25
1244,4009.0,18.0,2021-01-16
1244,4595.0,14.0,2021-01-24
1244,4558.0,16.0,2021-04-24
1244,440.0,16.0,2021-04-27
1244,2164.0,11.0,2021-05-06
1244,2933.0,13.0,2021-06-22
1244,3852.0,21.0,2021-07-05
1244,1751.0,10.0,2021-07-29
1244,4710.0,22.0,2021-09-01
1244,3676.0,23.0,2021-09-26
1244,2191.0,11.0,2021-10-10
1244,3555.0,14.0,2021-10-24
1244,4439.0,14.0,2021-11-20
1244,3916.0,21.0,2021-12-24
1245,4515.0,19.0,2021-01-05
1245,1899.0,12.0,2021-01-12
1245,4619.0,26.0,2021-02-11
1245,4174.0,35.0,2021-04-22
1245,2488.0,18.0,2021-05-14
1245,2770.0,13.0,2021-06-01
1245,2981.0,22.0,2021-06-09
1245,3778.0,21.0,2021-06-27
1245,2479.0,18.0,2021-09-09
1245,2976.0,17.0,2021-09-10
1245,5055.0,28.0,2021-10-14
1245,2738.0,11.0,2021-10-16
1245,3084.0,31.0,2021-11-08
1245,2581.0,23.0,2021-11-12
1245,3401.0,18.0,2021-11-27
1245,2868.0,19.0,2021-12-08
1245,1139.0,10.0,2021-12-14
1246,2705.0,21.0,2021-04-18
1246,2315.0,18.0,2021-05-22
1246,4436.0,21.0,2021-05-22
1246,4496.0,14.0,2021-06-13
1246,2400.0,20.0,2021-09-06
1246,2388.0,14.0,2021-09-09
1246,2199.0,17.0,2021-09-09
1246,1913.0,19.0,2021-09-14
1246,4527.0,20.0,2021-09-22
1246,4240.0,16.0,2021-09-26
1246,4203.0,18.0,2021-10-10
1246,4012.0,24.0,2021-10-20
1246,2475.0,18.0,2021-11-15
1246,3989.0,18.0,2021-11-25
1246,3672.0,20.0,2021-12-20
1247,3415.0,24.0,2021-01-02
1247,3099.0,26.0,2021-02-28
1247,4447.0,18.0,2021-03-11
1247,4582.0,18.0,2021-03-26
1247,2521.0,20.0,2021-04-15
1247,2920.0,11.0,2021-05-05
1247,4043.0,25.0,2021-05-26
1247,2555.0,15.0,2021-05-30
1247,4942.0,18.0,2021-06-08
1247,3126.0,14.0,2021-10-09
1247,3133.0,20.0,2021-10-16
1248,3057.0,11.0,2021-01-05
1248,3395.0,23.0,2021-01-13
1248,2401.0,13.0,2021-03-12
1248,3190.0,25.0,2021-03-29
1248,4304.0,23.0,2021-04-19
1248,4367.0,16.0,2021-06-24
1248,253.0,8.0,2021-09-01
1248,3964.0,24.0,2021-09-05
1248,3024.0,15.0,2021-09-12
1248,3513.0,14.0,2021-11-25
1248,4094.0,22.0,2021-11-29
1248,3015.0,16.0,2021-12-24
1249,1655.0,17.0,2021-01-01
1249,3700.0,24.0,2021-01-20
1249,4231.0,20.0,2021-01-25
1249,4054.0,26.0,2021-02-14
1249,2726.0,21.0,2021-03-12
1249,3073.0,16.0,2021-05-01
1249,3941.0,27.0,2021-05-02
1249,4180.0,25.0,2021-06-20
1249,249.0,8.0,2021-07-26
1249,2582.0,12.0,2021-09-25
1249,3319.0,33.0,2021-10-19
1249,710.0,7.0,2021-12-02
1250,3604.0,24.0,2021-01-01
1250,3744.0,12.0,2021-02-18
1250,5160.0,18.0,2021-02-19
1250,4148.0,12.0,2021-02-22
1250,2896.0,10.0,2021-03-25
1250,66.0,3.0,2021-04-12
1250,3009.0,9.0,2021-04-23
1250,1221.0,6.0,2021-05-26
1250,2727.0,22.0,2021-07-02
1250,2623.0,16.0,2021-07-29
1250,2791.0,22.0,2021-07-29
1250,1090.0,20.0,2021-09-04
1250,2710.0,17.0,2021-09-30
1250,3260.0,12.0,2021-10-23
1250,937.0,12.0,2021-11-14
1250,2225.0,10.0,2021-12-13
1250,2916.0,20.0,2021-12-17
1250,3566.0,21.0,2021-12-27
1251,4307.0,14.0,2021-03-08
1251,3139.0,26.0,2021-04-06
1251,3723.0,22.0,2021-06-08
1251,1209.0,10.0,2021-06-14
1251,1059.0,16.0,2021-06-20
1251,4219.0,22.0,2021-06-22
1251,3798.0,23.0,2021-06-25
1251,3863.0,21.0,2021-07-17
1251,5653.0,32.0,2021-07-17
1251,1356.0,19.0,2021-09-02
1251,1995.0,19.0,2021-09-09
1251,3368.0,22.0,2021-11-03
1251,2645.0,10.0,2021-11-06
1251,2891.0,17.0,2021-12-21
1252,2804.0,17.0,2021-01-07
1252,3307.0,16.0,2021-01-20
1252,251.0,4.0,2021-02-08
1252,3963.0,17.0,2021-02-21
1252,3920.0,30.0,2021-04-03
1252,3439.0,30.0,2021-05-05
1252,3524.0,21.0,2021-05-07
1252,2468.0,8.0,2021-05-13
1252,3960.0,21.0,2021-06-10
1252,2813.0,11.0,2021-06-30
1252,2160.0,17.0,2021-07-16
1252,1741.0,13.0,2021-07-16
1252,4304.0,24.0,2021-07-28
1252,1082.0,17.0,2021-07-31
1252,2236.0,20.0,2021-08-20
1252,2949.0,15.0,2021-08-25
1252,3422.0,26.0,2021-09-14
1252,4066.0,29.0,2021-09-26
1252,3062.0,16.0,2021-10-08
1252,790.0,11.0,2021-10-12
1252,2536.0,10.0,2021-10-20
1252,325.0,10.0,2021-12-30
1253,4192.0,12.0,2021-02-11
1253,2728.0,21.0,2021-02-22
1253,4636.0,23.0,2021-04-02
1253,1074.0,6.0,2021-04-16
1253,4021.0,20.0,2021-04-18
1253,2371.0,10.0,2021-05-16
1253,2435.0,16.0,2021-06-11
1253,1919.0,20.0,2021-06-29
1253,1860.0,11.0,2021-07-21
1253,2822.0,26.0,2021-10-07
1253,5077.0,21.0,2021-10-15
1253,4233.0,22.0,2021-12-11
1253,4381.0,25.0,2021-12-19
1254,3079.0,12.0,2021-01-15
1254,2230.0,23.0,2021-01-15
1254,2423.0,20.0,2021-01-24
1254,4352.0,23.0,2021-01-26
1254,2258.0,16.0,2021-03-04
1254,2537.0,8.0,2021-03-24
1254,359.0,14.0,2021-05-06
1254,2653.0,17.0,2021-05-17
1254,3132.0,21.0,2021-06-06
1254,2283.0,13.0,2021-06-10
1254,602.0,9.0,2021-06-24
1254,3416.0,26.0,2021-06-25
1254,1904.0,17.0,2021-07-27
1254,3721.0,24.0,2021-08-21
1254,4488.0,19.0,2021-08-31
1254,759.0,18.0,2021-09-19
1254,4629.0,19.0,2021-10-19
1254,2634.0,21.0,2021-12-01
1254,4973.0,24.0,2021-12-30
1255,2843.0,12.0,2021-01-18
1255,3051.0,23.0,2021-02-13
1255,2613.0,12.0,2021-03-14
1255,3829.0,27.0,2021-03-24
1255,3078.0,9.0,2021-04-15
1255,2361.0,19.0,2021-05-15
1255,3934.0,27.0,2021-05-28
1255,3247.0,14.0,2021-06-05
1255,4052.0,16.0,2021-07-20
1255,3465.0,22.0,2021-08-01
1255,338.0,9.0,2021-08-12
1255,3773.0,28.0,2021-09-19
1255,3336.0,23.0,2021-09-28
1255,2737.0,18.0,2021-10-08
1255,864.0,6.0,2021-10-16
1255,90.0,9.0,2021-10-17
1255,1217.0,13.0,2021-12-12
1256,3390.0,13.0,2021-04-07
1256,3932.0,10.0,2021-05-23
1256,2504.0,21.0,2021-06-26
1256,90.0,8.0,2021-08-12
1256,3596.0,13.0,2021-08-14
1256,2372.0,10.0,2021-08-23
1256,2677.0,8.0,2021-08-24
1256,4076.0,18.0,2021-09-05
1256,4241.0,19.0,2021-10-10
1257,3041.0,16.0,2021-01-10
1257,825.0,11.0,2021-02-11
1257,3537.0,25.0,2021-02-17
1257,3189.0,12.0,2021-03-09
1257,1986.0,18.0,2021-04-25
1257,2909.0,25.0,2021-05-09
1257,3533.0,26.0,2021-06-15
1257,1969.0,21.0,2021-07-10
1257,2315.0,9.0,2021-07-12
1257,5044.0,25.0,2021-08-20
1257,2454.0,18.0,2021-08-30
1257,2836.0,22.0,2021-09-05
1257,2397.0,21.0,2021-09-13
1257,2506.0,11.0,2021-10-16
1257,2085.0,11.0,2021-11-07
1257,1689.0,17.0,2021-11-07
1258,2189.0,15.0,2021-01-07
1258,770.0,14.0,2021-01-24
1258,4237.0,22.0,2021-01-26
1258,4335.0,25.0,2021-02-12
1258,2864.0,17.0,2021-04-05
1258,2133.0,14.0,2021-04-05
1258,3538.0,20.0,2021-04-09
1258,2589.0,19.0,2021-04-24
1258,3244.0,28.0,2021-05-22
1258,4103.0,24.0,2021-05-31
1258,3382.0,23.0,2021-06-20
1258,5602.0,26.0,2021-06-21
1258,1523.0,14.0,2021-06-25
1258,3911.0,30.0,2021-07-03
1258,191.0,10.0,2021-07-04
1258,2464.0,13.0,2021-07-12
1258,492.0,10.0,2021-08-15
1258,3255.0,15.0,2021-08-30
1258,151.0,12.0,2021-10-29
1258,4268.0,18.0,2021-11-02
1258,3828.0,20.0,2021-12-17
1259,2827.0,19.0,2021-01-13
1259,2823.0,14.0,2021-02-13
1259,2721.0,23.0,2021-02-17
1259,2451.0,19.0,2021-02-19
1259,4705.0,25.0,2021-02-22
1259,3165.0,16.0,2021-06-15
1259,610.0,16.0,2021-06-27
1259,2224.0,18.0,2021-07-05
1259,4072.0,20.0,2021-07-06
1259,4149.0,14.0,2021-07-17
1259,3184.0,24.0,2021-07-31
1259,2804.0,17.0,2021-09-07
1259,2747.0,12.0,2021-09-10
1259,3879.0,15.0,2021-10-07
1259,1909.0,13.0,2021-10-16
1259,4291.0,24.0,2021-12-27
1260,3767.0,24.0,2021-01-06
1260,2689.0,19.0,2021-01-19
1260,4057.0,13.0,2021-01-27
1260,4311.0,30.0,2021-03-23
1260,2579.0,17.0,2021-04-30
1260,3613.0,25.0,2021-07-06
1260,2870.0,18.0,2021-07-31
1260,3074.0,21.0,2021-08-16
1260,5237.0,18.0,2021-08-30
1260,2328.0,8.0,2021-09-07
1260,2191.0,23.0,2021-10-03
1260,649.0,13.0,2021-10-15
1261,3078.0,25.0,2021-01-24
1261,5170.0,13.0,2021-01-29
1261,4554.0,20.0,2021-02-01
1261,5176.0,21.0,2021-02-02
1261,5209.0,26.0,2021-02-21
1261,5302.0,25.0,2021-04-13
1261,1980.0,17.0,2021-05-11
1261,3907.0,17.0,2021-07-02
1261,3102.0,18.0,2021-07-17
1261,3494.0,21.0,2021-09-14
1261,2772.0,24.0,2021-09-17
1261,1668.0,19.0,2021-09-24
1261,1998.0,17.0,2021-10-06
1261,3676.0,27.0,2021-12-09
1261,2209.0,12.0,2021-12-17
1262,216.0,8.0,2021-02-03
1262,3016.0,14.0,2021-03-01
1262,3462.0,12.0,2021-05-13
1262,4030.0,21.0,2021-05-23
1262,3485.0,22.0,2021-06-21
1262,2593.0,15.0,2021-07-15
1262,2565.0,11.0,2021-08-25
1262,3457.0,18.0,2021-09-05
1262,4986.0,30.0,2021-09-21
1262,443.0,14.0,2021-10-06
1262,4685.0,18.0,2021-10-28
1262,3732.0,21.0,2021-11-08
1262,2402.0,17.0,2021-11-27
1262,2013.0,9.0,2021-12-04
1262,3554.0,20.0,2021-12-12
1262,4067.0,31.0,2021-12-21
1262,4348.0,22.0,2021-12-24
1262,2173.0,13.0,2021-12-29
1263,3340.0,14.0,2021-03-25
1263,861.0,16.0,2021-03-29
1263,3749.0,16.0,2021-03-31
1263,2919.0,21.0,2021-04-08
1263,3599.0,14.0,2021-06-07
1263,2594.0,20.0,2021-07-15
1263,1665.0,13.0,2021-08-17
1263,3569.0,19.0,2021-08-20
1263,4244.0,22.0,2021-09-10
1263,4286.0,27.0,2021-10-02
1263,3561.0,17.0,2021-10-29
1263,3111.0,27.0,2021-11-03
1264,3779.0,21.0,2021-01-15
1264,3674.0,23.0,2021-02-28
1264,3366.0,19.0,2021-03-05
1264,2837.0,11.0,2021-03-06
1264,1670.0,13.0,2021-03-11
1264,2274.0,11.0,2021-04-10
1264,3191.0,12.0,2021-04-29
1264,1814.0,17.0,2021-04-29
1264,3939.0,20.0,2021-05-12
1264,2528.0,11.0,2021-08-15
1264,2260.0,16.0,2021-09-19
1264,2456.0,11.0,2021-10-18
1264,4086.0,18.0,2021-10-30
1264,3196.0,16.0,2021-11-04
1264,2989.0,9.0,2021-12-28
1265,4930.0,29.0,2021-01-11
1265,3337.0,15.0,2021-01-18
1265,3900.0,19.0,2021-02-20
1265,2992.0,11.0,2021-04-04
1265,3035.0,19.0,2021-05-17
1265,3118.0,24.0,2021-06-02
1265,4181.0,20.0,2021-06-05
